NombreBeca,Institucion,Carrera,Lugar,CategoriaDeBecas,Anio_Convocatoria,Genero,EstratoSocieconomico,BecasSegunMigracion
Beca Permanencia,Universidad Nacional del Altiplano,Electrónica Industrial,Ucayali,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Administración de Empresas,Cajamarca,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Medicina Humana,Callao,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Gastronomía,Tacna,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Turismo y Hotelería,Junín,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Ingeniería Mecánica,Huancavelica,Especiales,2022,Masculino,Pobre Extremo,Migró
Beca Permanencia,Universidad del Pacífico,Ingeniería Agrónoma,Huánuco,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Enfermería,Tumbes,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Ingeniería Civil,Lambayeque,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Economía,Lima,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,TECSUP,Turismo y Hotelería,Huánuco,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,TECSUP,Economía,Moquegua,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Medicina Humana,Junín,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Enfermería Técnica,Moquegua,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Enfermería Técnica,Lima,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Mecatrónica,Piura,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Gastronomía,Arequipa,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Electrónica Industrial,Tacna,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Medicina Humana,La Libertad,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería Civil,Ucayali,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Ingeniería Industrial,Cusco,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Ingeniería Electrónica,Pasco,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Ingeniería Mecánica,Cajamarca,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Contabilidad,Madre de Dios,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,TECSUP,Educación Primaria,Moquegua,Especiales,2022,Masculino,Pobre Extremo,Migró
Beca Permanencia,Universidad Nacional del Altiplano,Gestión Empresarial,Junín,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Ingeniería Industrial,Ucayali,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Computación e Informática,Huánuco,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad del Pacífico,Ingeniería Civil,Huancavelica,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Ingeniería de Sistemas,Ica,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad de Lima,Trabajo Social,Lima,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Obstetricia,Ucayali,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Administración de Empresas,Huancavelica,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Ingeniería Ambiental,Ayacucho,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,SENATI,Arquitectura,Loreto,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Trabajo Social,Tumbes,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Ingeniería Agrónoma,Junín,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,CIBERTEC,Ingeniería Agrónoma,Amazonas,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Ingeniería Civil,Amazonas,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Psicología,Lambayeque,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,TECSUP,Psicología,Callao,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional San Antonio Abad del Cusco,Obstetricia,San Martín,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,TECSUP,Gestión Empresarial,Loreto,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Ingeniería Agrónoma,Huancavelica,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad del Pacífico,Economía,Áncash,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Mecatrónica,Huánuco,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad de Lima,Computación e Informática,Huánuco,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,CIBERTEC,Economía,Huánuco,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional de Trujillo,Administración de Negocios Internacionales,Ica,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad del Pacífico,Trabajo Social,Huancavelica,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,SENATI,Enfermería Técnica,San Martín,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad Nacional de Trujillo,Turismo y Hotelería,Loreto,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Ingeniería Ambiental,Lambayeque,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Ingeniería Agrónoma,Ica,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Obstetricia,Amazonas,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad de Lima,Psicología,Amazonas,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Contabilidad,Loreto,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Ingeniería Ambiental,Junín,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Trabajo Social,Ayacucho,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Gastronomía,Áncash,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Ingeniería Agrónoma,Tacna,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Economía,Lambayeque,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Enfermería,Ucayali,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,SENATI,Ingeniería Agrónoma,Huánuco,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Electrónica Industrial,Piura,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Ambiental,La Libertad,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Gastronomía,Ucayali,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Enfermería,Piura,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional San Antonio Abad del Cusco,Computación e Informática,Amazonas,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Economía,Junín,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Administración de Negocios Internacionales,Tacna,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería Ambiental,Loreto,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Ingeniería de Sistemas,Puno,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,TECSUP,Contabilidad,Ayacucho,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Psicología,Huancavelica,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional San Antonio Abad del Cusco,Derecho,San Martín,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Ingeniería Electrónica,Huancavelica,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Ingeniería de Sistemas,La Libertad,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad de Lima,Derecho,Amazonas,Especiales,2022,Masculino,Pobre Extremo,Migró
Beca Permanencia,CIBERTEC,Administración de Negocios Internacionales,Ayacucho,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,TECSUP,Educación Primaria,Apurímac,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Mecatrónica,San Martín,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Turismo y Hotelería,Madre de Dios,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad del Pacífico,Administración de Empresas,Áncash,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad del Pacífico,Medicina Humana,Ayacucho,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería Agrónoma,Lima,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Turismo y Hotelería,Lima,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad del Pacífico,Ingeniería Agrónoma,Pasco,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Ingeniería de Sistemas,Ayacucho,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,TECSUP,Gastronomía,Tumbes,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Enfermería Técnica,Piura,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Administración de Negocios Internacionales,La Libertad,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Ingeniería Agrónoma,Cajamarca,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Ingeniería Civil,Apurímac,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Ingeniería Industrial,Puno,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Turismo y Hotelería,Áncash,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad de Lima,Gastronomía,Loreto,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Obstetricia,Huancavelica,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Educación Primaria,Junín,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional San Antonio Abad del Cusco,Arquitectura,Cajamarca,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Trabajo Social,Junín,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería Agrónoma,Piura,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Medicina Humana,Arequipa,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,Universidad del Pacífico,Economía,Lima,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Contabilidad,Lambayeque,Especiales,2022,Masculino,Pobre Extremo,Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Obstetricia,Junín,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,TECSUP,Enfermería,Piura,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Psicología,Lima,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,CIBERTEC,Ingeniería de Sistemas,Puno,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Ingeniería Industrial,Puno,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Contabilidad,Lima,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,TECSUP,Ingeniería Civil,Loreto,Especiales,2022,Masculino,Pobre Extremo,Migró
Beca Permanencia,TECSUP,Enfermería Técnica,Cajamarca,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Enfermería Técnica,Áncash,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,SENATI,Computación e Informática,Cajamarca,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Ingeniería Agrónoma,Puno,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Administración de Negocios Internacionales,Apurímac,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Ingeniería Ambiental,Loreto,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad de Lima,Administración de Empresas,Piura,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Computación e Informática,Ucayali,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Turismo y Hotelería,Apurímac,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Computación e Informática,Ayacucho,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,CIBERTEC,Trabajo Social,Huancavelica,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Ingeniería Ambiental,Huancavelica,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Ingeniería Civil,Tacna,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad del Pacífico,Mecatrónica,Huancavelica,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Gastronomía,Tumbes,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad de Lima,Administración de Negocios Internacionales,Huancavelica,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad del Pacífico,Ingeniería Mecánica,Apurímac,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,CIBERTEC,Medicina Humana,Ica,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería de Sistemas,Ayacucho,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,TECSUP,Gestión Empresarial,Amazonas,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional de Trujillo,Computación e Informática,Amazonas,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Educación Primaria,Tumbes,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad del Pacífico,Turismo y Hotelería,Callao,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Mecatrónica,Huancavelica,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad del Pacífico,Ingeniería Civil,Áncash,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,TECSUP,Administración de Negocios Internacionales,Cusco,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,Universidad Nacional del Altiplano,Administración de Negocios Internacionales,Pasco,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Gastronomía,Pasco,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Medicina Humana,Piura,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Ingeniería Agrónoma,La Libertad,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Gastronomía,Piura,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,SENATI,Economía,Lambayeque,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Arquitectura,Lambayeque,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad del Pacífico,Derecho,Junín,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Arquitectura,Amazonas,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,Universidad del Pacífico,Turismo y Hotelería,Apurímac,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Enfermería,Tacna,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad de Lima,Ingeniería Industrial,Lambayeque,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Ingeniería de Sistemas,Lambayeque,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad de Lima,Derecho,Lima,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Contabilidad,Junín,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Enfermería Técnica,Ayacucho,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Medicina Humana,Loreto,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Obstetricia,Áncash,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,TECSUP,Mecatrónica,Loreto,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional de Trujillo,Contabilidad,Ucayali,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Ingeniería Industrial,Tacna,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,CIBERTEC,Obstetricia,Tacna,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Ingeniería Electrónica,Lambayeque,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad de Lima,Contabilidad,Piura,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,SENATI,Enfermería Técnica,Huánuco,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Gestión Empresarial,Cusco,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Obstetricia,Ucayali,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional de Trujillo,Enfermería,Tumbes,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional San Antonio Abad del Cusco,Administración de Empresas,Moquegua,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,SENATI,Derecho,Ica,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Obstetricia,Tacna,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,TECSUP,Ingeniería de Sistemas,Puno,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Ingeniería Mecánica,Lambayeque,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,Universidad Nacional del Altiplano,Ingeniería de Sistemas,Cusco,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Industrial,Moquegua,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Contabilidad,Amazonas,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Administración de Negocios Internacionales,Ica,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Ingeniería Agrónoma,Lima,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,SENATI,Trabajo Social,Tumbes,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional de Trujillo,Ingeniería Industrial,Huancavelica,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Arquitectura,Cajamarca,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,CIBERTEC,Obstetricia,Cajamarca,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Arquitectura,Junín,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería Ambiental,Áncash,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería Agrónoma,Callao,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,CIBERTEC,Marketing,Ucayali,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Gestión Empresarial,Cusco,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Gestión Empresarial,Tumbes,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Enfermería,Tumbes,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Administración de Negocios Internacionales,Huancavelica,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,CIBERTEC,Obstetricia,Cajamarca,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Ingeniería Electrónica,Lima,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,TECSUP,Contabilidad,Apurímac,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Contabilidad,Lambayeque,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Ingeniería de Sistemas,Áncash,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Educación Primaria,Junín,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad Nacional San Agustín de Arequipa,Turismo y Hotelería,Lambayeque,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,Universidad Nacional del Centro del Perú,Enfermería Técnica,Lambayeque,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,TECSUP,Ingeniería Agrónoma,Loreto,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,SENATI,Ingeniería Electrónica,Huánuco,Especiales,2022,Masculino,Pobre Extremo,Migró
Beca Permanencia,Universidad Nacional de Trujillo,Gastronomía,Tacna,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Administración de Empresas,Lima,Especiales,2022,Femenino,Pobre Extremo,Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Ingeniería Agrónoma,Lima,Especiales,2022,Masculino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Enfermería,Ica,Especiales,2022,Masculino,No pobre,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Computación e Informática,Callao,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Instituto Superior Tecnológico Público del Perú,Electrónica Industrial,Ayacucho,Especiales,2022,Femenino,No pobre,No Migró
Beca Permanencia,CIBERTEC,Medicina Humana,Huancavelica,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,TECSUP,Ingeniería Ambiental,Huánuco,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Contabilidad,Loreto,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,CIBERTEC,Gastronomía,San Martín,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Agraria La Molina,Electrónica Industrial,Madre de Dios,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Universidad del Pacífico,Trabajo Social,Amazonas,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,SENATI,Ingeniería Civil,Amazonas,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Ingeniería Mecánica,Apurímac,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional del Altiplano,Enfermería,Ayacucho,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,Universidad Nacional de la Amazonía Peruana,Medicina Humana,Pasco,Especiales,2022,Masculino,No pobre,Migró
Beca Permanencia,Universidad del Pacífico,Psicología,Tumbes,Especiales,2022,Femenino,No pobre,Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Marketing,Junín,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,SENATI,Enfermería,Puno,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Universidad Nacional Mayor de San Marcos,Arquitectura,Lima,Especiales,2022,Femenino,Pobre Extremo,No Migró
Beca Permanencia,Universidad Nacional de Ingeniería,Administración de Empresas,Apurímac,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,SENATI,Computación e Informática,Lima,Especiales,2022,Femenino,Pobre,No Migró
Beca Permanencia,CIBERTEC,Economía,Áncash,Especiales,2022,Masculino,Pobre,No Migró
Beca Permanencia,Pontificia Universidad Católica del Perú,Electrónica Industrial,Loreto,Especiales,2022,Masculino,Pobre,Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Economía,Lima,Especiales,2022,Femenino,Pobre,Migró
Beca Permanencia,Instituto de Educación Superior Tecnológico Público,Mecatrónica,Pasco,Especiales,2022,Femenino,No pobre,No Migró
