NombreBeca,Institucion,Carrera,Lugar,CategoriaDeBecas,Anio_Convocatoria,Genero,EstratoSocieconomico,BecasSegunMigracion
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería de Minas,San Martín,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad San Martín de Porres,Economía,San Martín,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad de Lima,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería de Minas,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Derecho,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Psicología,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Continental,Nutrición,San Martín,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Tecnológica del Perú,Agronomía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Gastronomía,San Martín,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad César Vallejo,Medicina Humana,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Gastronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Turismo,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Biología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Marketing,San Martín,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Ingeniería Civil,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad César Vallejo,Ingeniería Ambiental,San Martín,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad de Lima,Ingeniería Ambiental,San Martín,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Gastronomía,San Martín,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Comunicaciones,San Martín,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Ingeniería Civil,San Martín,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Continental,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Química,San Martín,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Continental,Farmacia,San Martín,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Nutrición,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Marketing,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Química,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad César Vallejo,Biología,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Privada del Norte,Química,San Martín,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad de Lima,Odontología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Derecho,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad San Martín de Porres,Ingeniería Ambiental,San Martín,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad de Lima,Administración,San Martín,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Ingeniería,Educación,San Martín,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Psicología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Medicina Humana,San Martín,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Biología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad César Vallejo,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Odontología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional del Altiplano,Economía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Enfermería,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad César Vallejo,Administración,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Enfermería,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad del Pacífico,Biología,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Continental,Veterinaria,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Derecho,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Pontificia Universidad Católica del Perú,Trabajo Social,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería de Sistemas,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Agronomía,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Derecho,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad del Pacífico,Derecho,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad de Lima,Ingeniería Ambiental,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Agronomía,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Derecho,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Privada del Norte,Marketing,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad San Martín de Porres,Biología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Trabajo Social,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Enfermería,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Ricardo Palma,Educación,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Altiplano,Psicología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Agronomía,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad de Lima,Odontología,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Piura,Derecho,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería de Minas,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad César Vallejo,Comunicaciones,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Farmacia,Tacna,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Derecho,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Educación,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Economía,Tacna,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Biología,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad César Vallejo,Comunicaciones,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Continental,Medicina Humana,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Economía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Ambiental,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Arquitectura,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Ingeniería Civil,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Derecho,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Ingeniería,Psicología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Agronomía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Turismo,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Ingeniería Industrial,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Derecho,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Ingeniería Industrial,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Turismo,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Continental,Agronomía,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Privada del Norte,Marketing,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Biología,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Enfermería,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad del Pacífico,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Marketing,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Derecho,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Veterinaria,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Trabajo Social,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Ricardo Palma,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Economía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Industrial,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Cajamarca,Agronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Psicología,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Tecnológica del Perú,Ingeniería Mecánica,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Marketing,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Contabilidad,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Ingeniería,Educación,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Trabajo Social,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Farmacia,Tacna,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Enfermería,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Veterinaria,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería Industrial,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad de Lima,Gastronomía,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Cajamarca,Marketing,Tacna,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Biología,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Química,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Medicina Humana,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Educación,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Derecho,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Química,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Biología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Psicología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Biología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Contabilidad,Tacna,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad del Pacífico,Odontología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Ingeniería de Sistemas,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad César Vallejo,Comunicaciones,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería de Minas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Gastronomía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Medicina Humana,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Ricardo Palma,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Piura,Odontología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Farmacia,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Privada del Norte,Arquitectura,Tumbes,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Nutrición,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Marketing,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Continental,Comunicaciones,Tumbes,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Ricardo Palma,Turismo,Tumbes,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Contabilidad,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Derecho,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Trabajo Social,Tumbes,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Nutrición,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Piura,Administración,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Derecho,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Marketing,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Continental,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad San Martín de Porres,Educación,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Farmacia,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Trabajo Social,Tumbes,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Cajamarca,Agronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Enfermería,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Ingeniería Electrónica,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería de Minas,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Enfermería,Tumbes,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Continental,Marketing,Tumbes,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Veterinaria,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Derecho,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Derecho,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Agronomía,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Altiplano,Marketing,Tumbes,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Marketing,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Trabajo Social,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad César Vallejo,Medicina Humana,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Derecho,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Nutrición,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad César Vallejo,Ingeniería Civil,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Odontología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Contabilidad,Tumbes,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Nutrición,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Nutrición,Tumbes,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Marketing,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Marketing,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Economía,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Ricardo Palma,Enfermería,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Veterinaria,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Marketing,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Agronomía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Trabajo Social,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Agronomía,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Continental,Marketing,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería de Minas,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Comunicaciones,Tumbes,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Agronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Piura,Enfermería,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad César Vallejo,Nutrición,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Privada del Norte,Derecho,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Nutrición,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Agronomía,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Administración,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Gastronomía,Tumbes,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Ricardo Palma,Ingeniería Industrial,Tumbes,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Marketing,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Ingeniería Electrónica,Tumbes,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Educación,Tumbes,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Medicina Humana,Tumbes,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Veterinaria,Tumbes,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Privada del Norte,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Marketing,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Psicología,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Industrial,Ucayali,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Agronomía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Turismo,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
